State,Suburb,Postcode,Status,Service Type,Id,New
NSW,Armidale,2350,Build Commenced,Greenfields Fibre,AYCA-2PJ1RQ,
NSW,Armidale,2350,Build Commenced,Greenfields Fibre,AYCA-15PXF2,
NSW,Armidale,2350,Build Commenced,Greenfields Fibre,AYCA-2KV22B,
NSW,Armidale,2351,Service Available,Brownfields Fibre,2ARM-03,
NSW,Arncliffe,2205,Service Available,Greenfields Fibre,AYCA-NZ5HI,
NSW,Arncliffe,2205,Service Available,Greenfields Fibre,AYCA-NX62Y,
NSW,Arncliffe,2205,Service Available,Greenfields Fibre,AYCA-JD0KK,
NSW,Arncliffe,2205,Build Commenced,Brownfields Fibre,2ROC-20,
NSW,Arncliffe,2205,Build Commenced,Greenfields Fibre,AYCA-216T62,
NSW,Arndell Park,2148,Service Available,Brownfields Fibre,2BLK-07,
NSW,Artarmon,2064,Service Available,Brownfields Fibre,2CHA-04,
NSW,Artarmon,2064,Service Available,Brownfields Fibre,2CHA-04,
NSW,Artarmon,2064,Service Available,Brownfields Fibre,2CHA-04,
NSW,Artarmon,2064,Service Available,Brownfields Fibre,2CHA-04,
NSW,Artarmon,2064,Service Available,Brownfields Fibre,2HUH-64,
NSW,Ashby,2463,Service Available,Wireless,2MCL-51-04-MACL,
NSW,Ashby,2463,Service Available,Wireless,2MCL-51-03-LAWR,
NSW,Ashcroft,2168,Build Commenced,Other,2MIL-62,
NSW,Ashfield,2131,Service Available,Brownfields Fibre,2ASH-01,
NSW,Ashfield,2131,Service Available,Greenfields Fibre,AYCA-2RLNIW,
NSW,Ashfield,2131,Service Available,Greenfields Fibre,AYCA-UI5BQ,
NSW,Ashfield,2131,Service Available,Greenfields Fibre,AYCA-X74KP,
NSW,Ashfield,2131,Build Commenced,Greenfields Fibre,AYCA-18DXQ2,
NSW,Ashfield,2131,Build Commenced,Greenfields Fibre,AYCA-24406M,
NSW,Ashford,2361,Service Available,Wireless,2IVL-51-01-ASHF,
NSW,Ashmont,2650,Service Available,Other,2WAG-06,new
NSW,Ashtonfield,2323,Service Available,Brownfields Fibre,2MAI-08,
NSW,Ashtonfield,2323,Service Available,Greenfields Fibre,AYCA-23MYOR,
NSW,Asquith,2077,Service Available,Greenfields Fibre,AYCA-2B1PRN,
NSW,Asquith,2077,Service Available,Greenfields Fibre,AYCA-2DRTM9,
NSW,Asquith,2077,Build Preparation,Greenfields Fibre,AYCA-3LKBVP,
NSW,Asquith,2077,Build Preparation,Greenfields Fibre,AYCA-23JF57,
NSW,Attunga,2345,Service Available,Wireless,2TAM-51-01-ATTU,
NSW,Auburn,2144,Service Available,Brownfields Fibre,2LID-05,
NSW,Auburn,2144,Service Available,Brownfields Fibre,2SIL-57,
NSW,Auburn,2144,Service Available,Brownfields Fibre,2LID-07,
NSW,Auburn,2144,Service Available,Brownfields Fibre,2LID-08,
NSW,Auburn,2144,Service Available,Brownfields Fibre,2LID-04,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-2SBGMA,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-15O7W9,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-18RWI7,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-1I4208,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-21224M,
NSW,Auburn,2144,Service Available,Greenfields Fibre,AYCA-22WDB3,
NSW,Austinmer,2515,Service Available,Other,2COR-02,
NSW,Austinmer,2515,Build Commenced,Greenfields Fibre,AYCA-2HUTB1,
NSW,Avalon,2107,Service Available,Other,2AVA-03,
NSW,Avalon,2107,Service Available,Other,2AVA-02,
NSW,Avalon,2107,Service Available,Other,2AVA-01,new
NSW,Avoca Beach,2251,Service Available,Other,2TGL-05,
NSW,Avoca Beach,2251,Service Available,Other,2TGL-03,
NSW,Aylmerton,2575,Build Commenced,Other,2MTT-02,
NSW,Backmede,2470,Service Available,Wireless,2CSN-51-04-FAIR,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYCA-L40R5,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYCA-HB8MK,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYCA-HD6YC,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYCA-HDLQ8,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYAA-ESS70,
NSW,Balaclava,2575,Service Available,Greenfields Fibre,AYCA-HDLU1,
NSW,Balaclava,2575,Build Preparation,Greenfields Fibre,AYCA-LYHJJ,
NSW,Balaclava,2575,Build Commenced,Other,2MTT-02,
NSW,Balcolyn,2264,Service Available,Other,2MRS-02,
NSW,Balgownie,2519,Service Available,Brownfields Fibre,2COR-08,
NSW,Balgownie,2519,Service Available,Other,2COR-09,
NSW,Balladoran,2831,Service Available,Wireless,2GIL-51-03-GILG,
NSW,Balmain,2041,Service Available,Brownfields Fibre,2BAM-62,
NSW,Balmain,2041,Service Available,Brownfields Fibre,2BAM-04,
NSW,Balmain,2041,Service Available,Brownfields Fibre,2BAM-50,
NSW,Balmain,2041,Build Commenced,Greenfields Fibre,AYCA-1UIHO9,
NSW,Balmain,2041,Build Commenced,Other,2BAM-65,
NSW,Balmain,2041,Build Commenced,Other,2BAM-60,
NSW,Balmain,2041,Build Commenced,Other,2BAM-62,
NSW,Balmain,2041,Build Commenced,Other,2BAM-63,
NSW,Balmain East,2041,Build Commenced,Other,2BAM-65,
NSW,Balmoral,2571,Build Commenced,Wireless,2TAH-51-01-BALR,
NSW,Balranald,2715,Build Commenced,Other,2BRL-20,
NSW,Bangalee,2541,Service Available,Wireless,2NWR-51-08-TAPI,
NSW,Bangalee,2541,Build Commenced,Other,2NWR-20,
NSW,Bangalow,2479,Service Available,Wireless,2MUL-51-08-HYHT,
NSW,Bangalow,2479,Build Commenced,Wireless,2MUL-51-12-POSS,new
NSW,Bankstown,2200,Build Commenced,Greenfields Fibre,AYCA-2XR9GZ,
NSW,Bankstown,2200,Build Commenced,Greenfields Fibre,AYCA-2MS7B1,
NSW,Banora Point,2486,Build Commenced,Other,2TWH-04,
NSW,Banora Point,2486,Build Commenced,Other,2TWH-07,
NSW,Banora Point,2486,Build Commenced,Other,2TWH-08,
NSW,Bar Beach,2300,Service Available,Other,2HAM-05,
NSW,Bar Beach,2300,Service Available,Other,2HAM-06,
NSW,Barellan,2665,Service Available,Wireless,2GFT-51-01-BRLE,
NSW,Bargo,2574,Service Available,Other,2TAH-03,
NSW,Bargo,2574,Build Preparation,Greenfields Fibre,AYCA-3I8QKP,
NSW,Bargo,2574,Build Commenced,Wireless,2TAH-51-03-BARN,
NSW,Bargo,2574,Build Commenced,Wireless,2TAH-51-04-BUXO,
NSW,Bargo,2574,Build Commenced,Wireless,2TAH-51-08-TAHM,
NSW,Bargo,2574,Build Commenced,Wireless,2TAH-51-02-BASO,
NSW,Barham,2732,Service Available,Wireless,3KER-51-03-KOOK,
NSW,Barkers Vale,2474,Service Available,Wireless,2KYO-51-02-HOME,
NSW,Barmedman,2668,Service Available,Wireless,2TEM-51-14-BARL,
NSW,Barnsley,2278,Service Available,Other,2BLR-02,
NSW,Barraba,2347,Service Available,Wireless,2MAN-51-02-BRSR,
NSW,Barraba,2347,Service Available,Wireless,2MAN-51-01-BRRR,
NSW,Barrack Heights,2528,Service Available,Other,2SHH-02,
NSW,Barrack Heights,2528,Service Available,Other,2SHH-05,new
NSW,Barrack Point,2528,Service Available,Other,2SHH-02,
NSW,Barrengarry,2577,Service Available,Wireless,2NWR-51-04-KANG,
NSW,Barrington,2422,Service Available,Wireless,2GLO-51-01-BARG,
NSW,Barry,2799,Service Available,Wireless,2BLA-51-14-NEWB,
NSW,Bass Hill,2197,Build Commenced,Other,2SEF-65,
NSW,Bateau Bay,2261,Service Available,Brownfields Fibre,2LJT-05,
NSW,Bateau Bay,2261,Service Available,Brownfields Fibre,2LJT-06,
NSW,Batehaven,2536,Service Available,Wireless,2BTM-51-01-BATE,
NSW,Batemans Bay,2536,Service Available,Wireless,2BTM-51-01-BATE,
NSW,Bathurst,2795,Service Available,Greenfields Fibre,AYCA-26JK6K,
NSW,Bathurst,2795,Build Commenced,Other,2BTH-01,
NSW,Bathurst,2795,Build Commenced,Other,2BTH-09,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-2ISXD6,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-EG5BJ,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-LOJLY,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-1S799O,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-1ZSS0B,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-TAA5C,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYAA-GG669,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-V0DFX,
NSW,Baulkham Hills,2153,Service Available,Greenfields Fibre,AYCA-V0DPI,
NSW,Baulkham Hills,2153,Build Commenced,Other,2CAS-04,
NSW,Beaconsfield,2015,Build Commenced,Other,2KNS-03,
NSW,Beaumont Hills,2155,Service Available,Other,2ROU-03,
NSW,Beckom,2665,Service Available,Wireless,2CLM-51-08-ARDL,
NSW,Bedgerebong,2871,Service Available,Wireless,2FRB-51-01-FORB,
NSW,Beechwood,2446,Service Available,Wireless,2WAU-51-02-BROM,
NSW,Beechwood,2446,Build Commenced,Other,2WAU-20,
NSW,Beecroft,2119,Build Commenced,Greenfields Fibre,AYCA-3YR2UP,
NSW,Beecroft,2119,Build Commenced,Greenfields Fibre,AYCA-2ZV640,
NSW,Beecroft,2119,Build Commenced,Greenfields Fibre,AYCA-2DYWF6,
NSW,Beelbangera,2680,Service Available,Wireless,2GFT-51-02-BILU,
NSW,Bega,2550,Service Available,Wireless,2BEG-51-02-BEGE,
NSW,Bega,2550,Service Available,Wireless,2BEG-51-03-BLKR,
NSW,Bega,2550,Service Available,Wireless,2BEG-51-05-JELL,
NSW,Belgravia,2800,Service Available,Wireless,2ORG-51-14-WINR,
NSW,Belimbla Park,2570,Service Available,Other,2OAK-01,
NSW,Bella Vista,2153,Service Available,Greenfields Fibre,AYAA-FPPWX,
NSW,Bella Vista,2153,Service Available,Greenfields Fibre,AYAA-FPPX0,
NSW,Bella Vista,2153,Service Available,Greenfields Fibre,AYAA-FPR9K,
NSW,Bella Vista,2153,Service Available,Greenfields Fibre,AYAA-FPRAE,
NSW,Bella Vista,2153,Build Commenced,Other,2KEL-06,
NSW,Bella Vista,2153,Build Commenced,Other,2CAS-04,
NSW,Bellambi,2518,Service Available,Brownfields Fibre,2COR-06,
NSW,Bellambi,2518,Service Available,Brownfields Fibre,2COR-11,
NSW,Bellambi,2518,Service Available,Greenfields Fibre,AYCA-20JU5Q,
NSW,Bellambi,2518,Service Available,Greenfields Fibre,AYCA-1C02KV,
NSW,Bellangry,2446,Service Available,Wireless,2WAU-51-04-MOUC,
NSW,Bellawongarah,2535,Service Available,Wireless,2NWR-51-10-MOEY,
NSW,Bellbird,2325,Build Preparation,Greenfields Fibre,AYCA-1EPFY3,
NSW,Bellbird,2325,Build Preparation,Greenfields Fibre,AYCA-17GEYF,
NSW,Bellbird,2325,Build Preparation,Greenfields Fibre,AYCA-1EPFSW,
NSW,Bellevue Hill,2023,Service Available,Other,2EDG-61,new
NSW,Bellingen,2454,Service Available,Wireless,2BLG-51-04-FRNN,
NSW,Bellingen,2454,Service Available,Wireless,2BLG-51-01-BELL,
NSW,Belmont,2280,Service Available,Greenfields Fibre,AYCA-1OIWAS,
NSW,Belmont,2280,Service Available,Greenfields Fibre,AYCA-2BZSSI,
NSW,Belmont,2280,Service Available,Other,2BLT-08,
NSW,Belmont,2280,Service Available,Other,2BLT-09,
NSW,Belmont,2280,Build Commenced,Greenfields Fibre,AYCA-2VSHJ3,
NSW,Belmont North,2280,Service Available,Other,2BLT-07,
NSW,Belmont South,2280,Service Available,Other,2BLT-09,
NSW,Belmont South,2280,Service Available,Other,2BLT-10,
NSW,Belmore,2192,Service Available,Greenfields Fibre,AYCA-1Z34ZM,
NSW,Belmore River,2440,Service Available,Wireless,2KMS-51-13-SMIW,
NSW,Belmore River,2440,Service Available,Wireless,2KMS-51-07-GLAD,
NSW,Bemboka,2550,Service Available,Wireless,2MER-51-02-BEMB,
NSW,Ben Lomond,2365,Service Available,Wireless,2GYR-51-01-GUYR,
NSW,Bendalong,2539,Service Available,Wireless,2ULL-51-01-CONJ,
NSW,Bendemeer,2355,Service Available,Wireless,2TAM-51-26-BENR,
NSW,Bendick Murrell,2803,Service Available,Wireless,2YON-51-01-MONE,
NSW,Bendick Murrell,2803,Service Available,Wireless,2CWR-51-04-KOOR,
NSW,Bendolba,2420,Service Available,Wireless,2DGO-51-02-MASD,
NSW,Benerembah,2680,Service Available,Wireless,2GFT-51-02-BILU,
NSW,Benerembah,2680,Service Available,Wireless,2GFT-51-06-HANW,
NSW,Beni,2830,Service Available,Wireless,2DBB-51-02-BENI,
NSW,Bensville,2251,Service Available,Other,2WOY-11,
NSW,Bentley,2480,Service Available,Wireless,2CSN-51-06-NORC,
NSW,Berala,2141,Service Available,Brownfields Fibre,2LID-04,
NSW,Berala,2141,Service Available,Brownfields Fibre,2LID-02,
NSW,Berala,2141,Service Available,Brownfields Fibre,2LID-03,
NSW,Berala,2141,Service Available,Greenfields Fibre,AYCA-2K91EC,
NSW,Berala,2141,Service Available,Greenfields Fibre,AYCA-1NIJ2M,
NSW,Beresfield,2322,Service Available,Greenfields Fibre,AYCA-1FLYL6,
NSW,Beresfield,2322,Service Available,Greenfields Fibre,AYCA-F8YLR,
NSW,Beresfield,2322,Service Available,Greenfields Fibre,AYAA-H5ANY,
NSW,Beresfield,2322,Build Commenced,Other,2TAR-01,
NSW,Beresfield,2322,Build Commenced,Other,2TAR-20,
NSW,Berkeley,2506,Service Available,Other,2PKE-05,new
NSW,Berkeley Vale,2261,Service Available,Brownfields Fibre,2LJT-02,
NSW,Berkeley Vale,2261,Service Available,Brownfields Fibre,2LJT-01,
NSW,Bermagui,2546,Service Available,Wireless,2BMG-51-02-BERT,
NSW,Berrara,2540,Build Commenced,Other,2SUX-01,
NSW,Berridale,2628,Service Available,Wireless,2COM-51-03-GYGE,
NSW,Berridale,2628,Build Commenced,Other,2BRD-20,
NSW,Berrigan,2712,Service Available,Wireless,2FNL-51-08-BERN,
NSW,Berrima,2577,Service Available,Other,2MSV-02,
NSW,Berry,2535,Service Available,Greenfields Fibre,AYCA-1RQ5DH,
NSW,Berry,2535,Service Available,Greenfields Fibre,AYCA-21B76T,
NSW,Berry,2535,Service Available,Greenfields Fibre,AYCA-SRYCK,
NSW,Berry,2535,Service Available,Wireless,2NWR-51-10-MOEY,
NSW,Bexhill,2480,Service Available,Wireless,2LIS-51-24-TREG,
NSW,Bexhill,2480,Service Available,Wireless,2LIS-51-11-MCLE,
NSW,Big Springs,2650,Service Available,Wireless,2WAG-51-08-LADS,
NSW,Big Springs,2650,Service Available,Wireless,2WAG-51-12-WWAG,
NSW,Bilambil,2486,Service Available,Wireless,2TER-51-02-TERR,
NSW,Bilbul,2680,Service Available,Wireless,2GFT-51-02-BILU,
NSW,Bilgola,2107,Service Available,Other,2AVA-03,
NSW,Billinudgel,2483,Service Available,Wireless,2MUL-51-01-BLNL,
NSW,Binalong,2584,Service Available,Wireless,2YAS-51-01-BINA,
NSW,Binjura,2630,Service Available,Wireless,2COM-51-02-DAIR,
NSW,Binjura,2630,Service Available,Wireless,2COM-51-04-MTGL,
NSW,Binna Burra,2479,Service Available,Wireless,2MUL-51-08-HYHT,
NSW,Binna Burra,2479,Service Available,Wireless,2MUL-51-09-EURE,
NSW,Binna Burra,2479,Service Available,Wireless,2ALS-51-04-FERL,
NSW,Binya,2665,Service Available,Wireless,2GFT-51-10-YEND,
NSW,Birchgrove,2041,Service Available,Brownfields Fibre,2BAM-53,
NSW,Birchgrove,2041,Build Commenced,Other,2BAM-60,
NSW,Birmingham Gardens,2287,Build Commenced,Other,2NLT-10,
NSW,Bithramere,2340,Service Available,Wireless,2TAM-51-18-WINT,
NSW,Black Head,2430,Build Commenced,Other,2NAB-20,
NSW,Blackbutt,2529,Service Available,Other,2SHH-05,new
NSW,Blackbutt,2529,Service Available,Other,2ABN-03,new
NSW,Blackbutt,2529,Build Commenced,Other,2SHH-04,
NSW,Blackheath,2785,Build Commenced,Other,2MVI-02,
NSW,Blackheath,2785,Build Commenced,Other,2MVI-01,
NSW,Blackmans Point,2444,Service Available,Wireless,2WAU-51-08-FERC,
NSW,Blackmans Point,2444,Service Available,Wireless,2WAU-51-06-TELG,
NSW,Blacksmiths,2281,Service Available,Other,2BLT-10,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-09,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-02,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-03,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-01,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-04,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-11,
NSW,Blacktown,2148,Service Available,Brownfields Fibre,2BLK-07,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1I7N93,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1IFJIT,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1S0QLK,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1SVOVT,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1V94HQ,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-2JMJFY,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-2O9WAW,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-N5BKW,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-QPYEF,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-ZVZW7,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-13EAFW,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-17120F,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1CSVQW,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-107YE7,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1A97RE,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1A984T,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-20RZ51,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-2BCOJN,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-2BCVUB,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1FUDNB,
NSW,Blacktown,2148,Service Available,Greenfields Fibre,AYCA-1FWVE6,
NSW,Blacktown,2148,Build Preparation,Greenfields Fibre,AYCA-2MX9IS,
NSW,Blacktown,2148,Build Preparation,Greenfields Fibre,AYCA-2MXGRO,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-22XUON,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-2MX9A0,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-2MXGPX,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-2MXHFS,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-1V923T,
NSW,Blacktown,2148,Build Commenced,Greenfields Fibre,AYCA-216WYH,
NSW,Blackwall,2256,Service Available,Other,2WOY-05,
NSW,Blackwall,2256,Service Available,Other,2WOY-09,
NSW,Blackwall,2256,Service Available,Other,2WOY-04,
NSW,Blair Athol,2560,Service Available,Other,2CBT-02,
NSW,Blairmount,2559,Service Available,Other,2CBT-03,
NSW,Blayney,2799,Service Available,Wireless,2BLA-51-02-BLYY,
NSW,Blayney,2799,Service Available,Wireless,2BLA-51-14-NEWB,
NSW,Blayney,2799,Build Commenced,Other,2BLA-20,
NSW,Bligh Park,2756,Service Available,Brownfields Fibre,2RCH-04,
NSW,Blighty,2713,Service Available,Wireless,2FNL-51-03-FINL,
NSW,Blue Bay,2261,Service Available,Brownfields Fibre,2LJT-08,
NSW,Blue Bay,2261,Service Available,Brownfields Fibre,2LJT-09,
NSW,Blue Haven,2262,Service Available,Greenfields Fibre,AYCA-TMXAO,
NSW,Blue Haven,2262,Service Available,Greenfields Fibre,AYCA-1OWFTS,
NSW,Blue Haven,2262,Service Available,Greenfields Fibre,AYCA-17FY3J,
NSW,Blue Haven,2262,Service Available,Greenfields Fibre,AYCA-IUBRJ,
NSW,Blue Haven,2262,Service Available,Other,2BUP-03,new
NSW,Boambee,2450,Service Available,Brownfields Fibre,2SAW-04,
NSW,Boambee,2450,Service Available,Wireless,2CFS-51-01-BOAM,
NSW,Boambee East,2452,Service Available,Brownfields Fibre,2SAW-03,
NSW,Boambee East,2452,Service Available,Brownfields Fibre,2SAW-04,
NSW,Boambee East,2452,Service Available,Greenfields Fibre,AYCA-1L6WQ4,
NSW,Boambee East,2452,Build Commenced,Greenfields Fibre,AYCA-34G3XX,
NSW,Boambee East,2452,Build Commenced,Greenfields Fibre,AYCA-2PZ694,
NSW,Boat Harbour,2316,Build Commenced,Other,2NLB-06,
NSW,Bobs Farm,2316,Build Commenced,Other,2NLB-06,
NSW,Bodalla,2545,Build Commenced,Wireless,2MYA-51-07-BODA,
NSW,Bogangar,2488,Build Commenced,Other,2HAP-20,
NSW,Bolwarra,2320,Service Available,Other,2MAI-06,
NSW,Bolwarra,2320,Build Preparation,Greenfields Fibre,AYCA-2JKJLE,
NSW,Bolwarra,2320,Build Commenced,Wireless,2MAI-51-35-WALO,
NSW,Bolwarra Heights,2320,Service Available,Other,2MAI-06,
NSW,Bomaderry,2541,Service Available,Brownfields Fibre,2NWR-06,
NSW,Bomaderry,2541,Service Available,Brownfields Fibre,2NWR-04,
NSW,Bombala,2632,Service Available,Wireless,2BOM-51-01-BOMB,
NSW,Bombo,2533,Service Available,Brownfields Fibre,2KIA-02,
NSW,Bombowlee,2720,Service Available,Wireless,2TUM-51-02-TUMU,new
NSW,Bomen,2650,Service Available,Wireless,2WAG-51-03-BOME,
NSW,Bonalbo,2469,Service Available,Wireless,2TTF-51-05-BONA,
NSW,Bondi,2026,Service Available,Brownfields Fibre,2BON-04,
NSW,Bondi,2026,Build Commenced,Greenfields Fibre,AYCA-1E7AMI,
NSW,Bondi Beach,2026,Service Available,Brownfields Fibre,2ROS-60,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-01,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-01,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-06,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-06,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-01,
NSW,Bondi Junction,2022,Service Available,Brownfields Fibre,2BON-01,
NSW,Bondi Junction,2022,Service Available,Greenfields Fibre,AYCA-186091,
NSW,Bondi Junction,2022,Service Available,Greenfields Fibre,AYCA-1JNPIJ,
NSW,Bondi Junction,2022,Build Preparation,Greenfields Fibre,AYCA-Y6UJN,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-1KHHBQ,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-214II6,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-ETC9F,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-FMJCR,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-YZFVW,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYAA-FI0YM,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-1KHHH6,
NSW,Bonnells Bay,2264,Service Available,Greenfields Fibre,AYCA-1BDLSI,
NSW,Bonnells Bay,2264,Service Available,Other,2MRS-02,
NSW,Bonnells Bay,2264,Service Available,Other,2MRS-01,
NSW,Bonnells Bay,2264,Build Commenced,Greenfields Fibre,AYCA-2GFMNT,
NSW,Bonnyrigg,2177,Service Available,Greenfields Fibre,AYCA-EI5ZV,
NSW,Bonnyrigg,2177,Service Available,Greenfields Fibre,AYCA-EEDPT,
NSW,Bonnyrigg,2177,Service Available,Greenfields Fibre,AYAA-FPP8O,
NSW,Bonville,2441,Service Available,Brownfields Fibre,2SAW-03,
NSW,Bonville,2441,Service Available,Greenfields Fibre,AYCA-1WT3JO,
NSW,Bonville,2441,Service Available,Wireless,2CFS-51-03-BVNV,
NSW,Bonville,2441,Service Available,Wireless,2CFS-51-02-BNVV,
NSW,Bonville,2441,Build Commenced,Greenfields Fibre,AYCA-27MLQC,
NSW,Booerie Creek,2480,Service Available,Wireless,2LIS-51-08-GMGL,
NSW,Booerie Creek,2480,Build Commenced,Wireless,2LIS-51-28-TUSO,new
